year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament.1,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total,win
2005,"Roland Garros, France",2005-05-23,GS,Outdoor: Clay,Draw: 128,450,1.0,"$275,990",R16,Carlos Moya (ESP),15,"W 6-1, 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2005&r=4&p=F324,Roland Garros,R16,102,Roger Federer,Roger Federer,Switzerland,2.0,2.0,44.0,77.0,30.0,44.0,22.0,33.0,1.0,2.0,13.0,28.0,63.0,17.0,32.0,6.0,18.0,13.0,52.0,77.0,45.0,95.0,97.0,172.0,Carlos Moya,Spain,0.0,3.0,63.0,95.0,35.0,63.0,15.0,32.0,12.0,18.0,13.0,14.0,44.0,11.0,33.0,1.0,2.0,13.0,50.0,95.0,25.0,77.0,75.0,172.0,True
2005,"Roland Garros, France",2005-05-23,GS,Outdoor: Clay,Draw: 128,450,1.0,"$275,990",Q,Victor Hanescu (ROU),90,"W 6-2, 7-6(3), 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2005&r=5&p=F324,Roland Garros,Q,124,Roger Federer,Roger Federer,Switzerland,7.0,7.0,43.0,92.0,35.0,43.0,28.0,49.0,1.0,3.0,15.0,32.0,78.0,18.0,32.0,5.0,16.0,14.0,63.0,92.0,50.0,110.0,113.0,202.0,Victor Hanescu,Romania,2.0,3.0,78.0,110.0,46.0,78.0,14.0,32.0,11.0,16.0,14.0,8.0,43.0,21.0,49.0,2.0,3.0,15.0,60.0,110.0,29.0,92.0,89.0,202.0,True
2005,"Roland Garros, France",2005-05-23,GS,Outdoor: Clay,Draw: 128,450,1.0,"$275,990",S,Rafael Nadal (ESP),5,"L 3-6, 6-4, 4-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2005&r=6&p=F324,Roland Garros,S,167,Rafael Nadal,Roger Federer,Switzerland,3.0,5.0,74.0,119.0,47.0,74.0,17.0,45.0,4.0,13.0,19.0,34.0,88.0,16.0,32.0,6.0,12.0,19.0,64.0,119.0,50.0,120.0,114.0,239.0,Rafael Nadal,Spain,2.0,4.0,88.0,120.0,54.0,88.0,16.0,32.0,6.0,12.0,19.0,27.0,74.0,28.0,45.0,9.0,13.0,19.0,70.0,120.0,55.0,119.0,125.0,239.0,False
2005,"ATP Masters Series Hamburg, Germany",2005-05-09,SU,Outdoor: Clay,Draw: 64,500,1.0,"$400,000",R64,Fernando Verdasco (ESP),48,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2005&r=2&p=F324,ATP Masters Series Hamburg,R64,73,Roger Federer,Roger Federer,Switzerland,6.0,0.0,31.0,49.0,26.0,31.0,14.0,18.0,0.0,0.0,10.0,13.0,42.0,8.0,15.0,2.0,7.0,9.0,40.0,49.0,21.0,57.0,61.0,106.0,Fernando Verdasco,Spain,0.0,1.0,42.0,57.0,29.0,42.0,7.0,15.0,5.0,7.0,9.0,5.0,31.0,4.0,18.0,0.0,0.0,10.0,36.0,57.0,9.0,49.0,45.0,106.0,True
2005,"ATP Masters Series Hamburg, Germany",2005-05-09,SU,Outdoor: Clay,Draw: 64,500,1.0,"$400,000",R32,Tomas Berdych (CZE),46,"W 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2005&r=3&p=F324,ATP Masters Series Hamburg,R32,54,Roger Federer,Roger Federer,Switzerland,4.0,0.0,25.0,41.0,21.0,25.0,9.0,16.0,1.0,1.0,7.0,11.0,23.0,12.0,17.0,5.0,7.0,8.0,30.0,41.0,23.0,40.0,53.0,81.0,Tomas Berdych,Czech Republic,2.0,2.0,23.0,40.0,12.0,23.0,5.0,17.0,2.0,7.0,8.0,4.0,25.0,7.0,16.0,0.0,1.0,7.0,17.0,40.0,11.0,41.0,28.0,81.0,True
2005,"ATP Masters Series Hamburg, Germany",2005-05-09,SU,Outdoor: Clay,Draw: 64,500,1.0,"$400,000",R16,Tommy Robredo (ESP),16,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2005&r=4&p=F324,ATP Masters Series Hamburg,R16,67,Roger Federer,Roger Federer,Switzerland,2.0,3.0,29.0,55.0,23.0,29.0,12.0,26.0,3.0,4.0,9.0,14.0,29.0,10.0,20.0,4.0,5.0,8.0,35.0,55.0,24.0,49.0,59.0,104.0,Tommy Robredo,Spain,1.0,0.0,29.0,49.0,15.0,29.0,10.0,20.0,1.0,5.0,8.0,6.0,29.0,14.0,26.0,1.0,4.0,9.0,25.0,49.0,20.0,55.0,45.0,104.0,True
2005,"ATP Masters Series Hamburg, Germany",2005-05-09,SU,Outdoor: Clay,Draw: 64,500,1.0,"$400,000",Q,Guillermo Coria (ARG),8,"W 6-4, 7-6(3)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2005&r=5&p=F324,ATP Masters Series Hamburg,Q,95,Roger Federer,Roger Federer,Switzerland,5.0,2.0,39.0,66.0,26.0,39.0,18.0,27.0,1.0,3.0,11.0,19.0,50.0,12.0,22.0,3.0,6.0,11.0,44.0,66.0,31.0,72.0,75.0,138.0,Guillermo Coria,Argentina,2.0,4.0,50.0,72.0,31.0,50.0,10.0,22.0,3.0,6.0,11.0,13.0,39.0,9.0,27.0,2.0,3.0,11.0,41.0,72.0,22.0,66.0,63.0,138.0,True
2005,"ATP Masters Series Hamburg, Germany",2005-05-09,SU,Outdoor: Clay,Draw: 64,500,1.0,"$400,000",S,Nikolay Davydenko (RUS),20,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2005&r=6&p=F324,ATP Masters Series Hamburg,S,72,Roger Federer,Roger Federer,Switzerland,0.0,0.0,38.0,62.0,26.0,38.0,16.0,24.0,5.0,6.0,10.0,13.0,30.0,7.0,17.0,3.0,3.0,9.0,42.0,62.0,20.0,47.0,62.0,109.0,Nikolay Davydenko,Russian Federation,0.0,2.0,30.0,47.0,17.0,30.0,10.0,17.0,0.0,3.0,9.0,12.0,38.0,8.0,24.0,1.0,6.0,10.0,27.0,47.0,20.0,62.0,47.0,109.0,True
2005,"ATP Masters Series Hamburg, Germany",2005-05-09,SU,Outdoor: Clay,Draw: 64,500,1.0,"$400,000",W,Richard Gasquet (FRA),56,"W 6-3, 7-5, 7-6(4)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2005&r=7&p=F324,ATP Masters Series Hamburg,F,133,Roger Federer,Roger Federer,Switzerland,4.0,4.0,70.0,112.0,53.0,70.0,29.0,42.0,5.0,5.0,17.0,10.0,49.0,16.0,39.0,2.0,3.0,16.0,82.0,112.0,26.0,88.0,108.0,200.0,Richard Gasquet,France,1.0,3.0,49.0,88.0,39.0,49.0,23.0,39.0,1.0,3.0,16.0,17.0,70.0,13.0,42.0,0.0,5.0,17.0,62.0,88.0,30.0,112.0,92.0,200.0,True
2005,"ATP Masters Series Monte Carlo, Monaco",2005-04-11,SU,Outdoor: Clay,Draw: 64,125,1.0,"$52,000",R64,Greg Rusedski (GBR),44,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2005&r=2&p=F324,ATP Masters Series Monte Carlo,R64,63,Roger Federer,Roger Federer,Switzerland,0.0,1.0,28.0,46.0,20.0,28.0,11.0,18.0,0.0,1.0,8.0,16.0,30.0,16.0,28.0,5.0,11.0,8.0,31.0,46.0,32.0,58.0,63.0,104.0,Greg Rusedski,Great Britain,2.0,4.0,30.0,58.0,14.0,30.0,12.0,28.0,6.0,11.0,8.0,8.0,28.0,7.0,18.0,1.0,1.0,8.0,26.0,58.0,15.0,46.0,41.0,104.0,True
2005,"ATP Masters Series Monte Carlo, Monaco",2005-04-11,SU,Outdoor: Clay,Draw: 64,125,1.0,"$52,000",R32,Albert Montanes (ESP),62,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2005&r=3&p=F324,ATP Masters Series Monte Carlo,R32,60,Roger Federer,Roger Federer,Switzerland,4.0,3.0,39.0,62.0,26.0,39.0,15.0,23.0,5.0,6.0,10.0,13.0,33.0,6.0,15.0,3.0,4.0,9.0,41.0,62.0,19.0,48.0,60.0,110.0,Albert Montanes,Spain,5.0,2.0,33.0,48.0,20.0,33.0,9.0,15.0,1.0,4.0,9.0,13.0,39.0,8.0,23.0,1.0,6.0,10.0,29.0,48.0,21.0,62.0,50.0,110.0,True
2005,"ATP Masters Series Monte Carlo, Monaco",2005-04-11,SU,Outdoor: Clay,Draw: 64,125,1.0,"$52,000",R16,Fernando Gonzalez (CHI),26,"W 6-2, 6-7(3), 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2005&r=4&p=F324,ATP Masters Series Monte Carlo,R16,141,Roger Federer,Roger Federer,Switzerland,9.0,0.0,52.0,93.0,42.0,52.0,24.0,41.0,7.0,8.0,15.0,23.0,76.0,29.0,48.0,4.0,11.0,15.0,66.0,93.0,52.0,124.0,118.0,217.0,Fernando Gonzalez,Chile,6.0,6.0,76.0,124.0,53.0,76.0,19.0,48.0,7.0,11.0,15.0,10.0,52.0,17.0,41.0,1.0,8.0,15.0,72.0,124.0,27.0,93.0,99.0,217.0,True
2005,"ATP Masters Series Monte Carlo, Monaco",2005-04-11,SU,Outdoor: Clay,Draw: 64,125,1.0,"$52,000",Q,Richard Gasquet (FRA),101,"L 7-6(1), 2-6, 6-7(8)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2005&r=5&p=F324,ATP Masters Series Monte Carlo,Q,140,Richard Gasquet,Roger Federer,Switzerland,4.0,1.0,69.0,112.0,45.0,69.0,19.0,43.0,2.0,8.0,16.0,27.0,64.0,22.0,49.0,4.0,8.0,16.0,64.0,112.0,49.0,113.0,113.0,225.0,Richard Gasquet,France,1.0,3.0,64.0,113.0,37.0,64.0,27.0,49.0,4.0,8.0,16.0,24.0,69.0,24.0,43.0,6.0,8.0,16.0,64.0,113.0,48.0,112.0,112.0,225.0,False
2005,"ATP Masters Series Miami, FL, U.S.A.",2005-03-21,SU,Outdoor: Hard,Draw: 96,500,1.0,"$533,350",R128,Bye,,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2005&r=1&p=F324,ATP Masters Series Miami,R128,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,,True
2005,"ATP Masters Series Miami, FL, U.S.A.",2005-03-21,SU,Outdoor: Hard,Draw: 96,500,1.0,"$533,350",R64,Olivier Rochus (BEL),40,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2005&r=2&p=F324,ATP Masters Series Miami,R64,72,Roger Federer,Roger Federer,Switzerland,12.0,1.0,24.0,39.0,21.0,24.0,11.0,15.0,0.0,0.0,8.0,22.0,39.0,16.0,36.0,4.0,12.0,8.0,32.0,39.0,38.0,75.0,70.0,114.0,Olivier Rochus,Belgium,1.0,4.0,39.0,75.0,17.0,39.0,20.0,36.0,8.0,12.0,8.0,3.0,24.0,4.0,15.0,0.0,0.0,8.0,37.0,75.0,7.0,39.0,44.0,114.0,True
2005,"ATP Masters Series Miami, FL, U.S.A.",2005-03-21,SU,Outdoor: Hard,Draw: 96,500,1.0,"$533,350",R32,Mariano Zabaleta (ARG),52,"W 6-2, 5-7, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2005&r=3&p=F324,ATP Masters Series Miami,R32,137,Roger Federer,Roger Federer,Switzerland,11.0,2.0,52.0,92.0,36.0,52.0,24.0,40.0,3.0,5.0,15.0,22.0,59.0,23.0,44.0,4.0,7.0,14.0,60.0,92.0,45.0,103.0,105.0,195.0,Mariano Zabaleta,Argentina,4.0,4.0,59.0,103.0,37.0,59.0,21.0,44.0,3.0,7.0,14.0,16.0,52.0,16.0,40.0,2.0,5.0,15.0,58.0,103.0,32.0,92.0,90.0,195.0,True
2005,"ATP Masters Series Miami, FL, U.S.A.",2005-03-21,SU,Outdoor: Hard,Draw: 96,500,1.0,"$533,350",R16,Mario Ancic (CRO),20,"W 6-3, 4-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2005&r=4&p=F324,ATP Masters Series Miami,R16,106,Roger Federer,Roger Federer,Switzerland,5.0,2.0,50.0,76.0,39.0,50.0,14.0,26.0,2.0,5.0,15.0,14.0,49.0,19.0,33.0,4.0,5.0,14.0,53.0,76.0,33.0,82.0,86.0,158.0,Mario Ancic,Croatia,6.0,3.0,49.0,82.0,35.0,49.0,14.0,33.0,1.0,5.0,14.0,11.0,50.0,12.0,26.0,3.0,5.0,15.0,49.0,82.0,23.0,76.0,72.0,158.0,True
2005,"ATP Masters Series Miami, FL, U.S.A.",2005-03-21,SU,Outdoor: Hard,Draw: 96,500,1.0,"$533,350",Q,Tim Henman (GBR),7,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2005&r=5&p=F324,ATP Masters Series Miami,Q,72,Roger Federer,Roger Federer,Switzerland,2.0,0.0,32.0,49.0,24.0,32.0,13.0,17.0,1.0,1.0,9.0,11.0,29.0,9.0,20.0,3.0,6.0,9.0,37.0,49.0,20.0,49.0,57.0,98.0,Tim Henman,Great Britain,5.0,1.0,29.0,49.0,18.0,29.0,11.0,20.0,3.0,6.0,9.0,8.0,32.0,4.0,17.0,0.0,1.0,9.0,29.0,49.0,12.0,49.0,41.0,98.0,True
2005,"ATP Masters Series Miami, FL, U.S.A.",2005-03-21,SU,Outdoor: Hard,Draw: 96,500,1.0,"$533,350",S,Andre Agassi (USA),10,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2005&r=6&p=F324,ATP Masters Series Miami,S,85,Roger Federer,Roger Federer,Switzerland,8.0,2.0,41.0,66.0,30.0,41.0,17.0,25.0,5.0,5.0,10.0,8.0,30.0,15.0,30.0,2.0,8.0,9.0,47.0,66.0,23.0,60.0,70.0,126.0,Andre Agassi,United States,1.0,1.0,30.0,60.0,22.0,30.0,15.0,30.0,6.0,8.0,9.0,11.0,41.0,8.0,25.0,0.0,5.0,10.0,37.0,60.0,19.0,66.0,56.0,126.0,True
2005,"ATP Masters Series Miami, FL, U.S.A.",2005-03-21,SU,Outdoor: Hard,Draw: 96,500,1.0,"$533,350",W,Rafael Nadal (ESP),31,"W 2-6, 6-7(4), 7-6(5), 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2005&r=7&p=F324,ATP Masters Series Miami,F,223,Roger Federer,Roger Federer,Switzerland,9.0,9.0,90.0,151.0,67.0,90.0,30.0,61.0,4.0,9.0,24.0,36.0,100.0,24.0,56.0,7.0,13.0,24.0,97.0,151.0,60.0,156.0,157.0,307.0,Rafael Nadal,Spain,4.0,4.0,100.0,156.0,64.0,100.0,32.0,56.0,6.0,13.0,24.0,23.0,90.0,31.0,61.0,5.0,9.0,24.0,96.0,156.0,54.0,151.0,150.0,307.0,True
2005,"ATP Masters Series Indian Wells, California, USA",2005-03-07,SU,Outdoor: Hard,Draw: 96,500,1.0,"$455,000",R128,Bye,,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2005&r=1&p=F324,ATP Masters Series Indian Wells,R128,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,,True
2005,"ATP Masters Series Indian Wells, California, USA",2005-03-07,SU,Outdoor: Hard,Draw: 96,500,1.0,"$455,000",R64,Mardy Fish (USA),49,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2005&r=2&p=F324,ATP Masters Series Indian Wells,R64,74,Roger Federer,Roger Federer,Switzerland,1.0,0.0,31.0,50.0,20.0,31.0,15.0,19.0,1.0,2.0,9.0,7.0,23.0,20.0,33.0,4.0,5.0,9.0,35.0,50.0,27.0,56.0,62.0,106.0,Mardy Fish,United States,1.0,5.0,23.0,56.0,16.0,23.0,13.0,33.0,1.0,5.0,9.0,11.0,31.0,4.0,19.0,1.0,2.0,9.0,29.0,56.0,15.0,50.0,44.0,106.0,True
2005,"ATP Masters Series Indian Wells, California, USA",2005-03-07,SU,Outdoor: Hard,Draw: 96,500,1.0,"$455,000",R32,Gilles Muller (LUX),67,"W 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2005&r=3&p=F324,ATP Masters Series Indian Wells,R32,83,Roger Federer,Roger Federer,Switzerland,7.0,1.0,35.0,61.0,27.0,35.0,13.0,26.0,2.0,3.0,9.0,17.0,53.0,23.0,27.0,4.0,16.0,8.0,40.0,61.0,40.0,80.0,80.0,141.0,Gilles Muller,Luxembourg,3.0,6.0,53.0,80.0,36.0,53.0,4.0,27.0,12.0,16.0,8.0,8.0,35.0,13.0,26.0,1.0,3.0,9.0,40.0,80.0,21.0,61.0,61.0,141.0,True
2005,"ATP Masters Series Indian Wells, California, USA",2005-03-07,SU,Outdoor: Hard,Draw: 96,500,1.0,"$455,000",R16,Ivan Ljubicic (CRO),13,"W 7-6(3), 7-6(4)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2005&r=4&p=F324,ATP Masters Series Indian Wells,R16,107,Roger Federer,Roger Federer,Switzerland,7.0,1.0,47.0,67.0,42.0,47.0,14.0,20.0,0.0,0.0,12.0,14.0,48.0,13.0,34.0,0.0,1.0,12.0,56.0,67.0,27.0,82.0,83.0,149.0,Ivan Ljubicic,Croatia,9.0,1.0,48.0,82.0,34.0,48.0,21.0,34.0,1.0,1.0,12.0,5.0,47.0,6.0,20.0,0.0,0.0,12.0,55.0,82.0,11.0,67.0,66.0,149.0,True
2005,"ATP Masters Series Indian Wells, California, USA",2005-03-07,SU,Outdoor: Hard,Draw: 96,500,1.0,"$455,000",Q,Nicolas Kiefer (GER),31,"W 6-4, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2005&r=5&p=F324,ATP Masters Series Indian Wells,Q,67,Roger Federer,Roger Federer,Switzerland,4.0,1.0,26.0,42.0,20.0,26.0,8.0,16.0,0.0,2.0,9.0,16.0,32.0,13.0,20.0,5.0,7.0,8.0,28.0,42.0,29.0,52.0,57.0,94.0,Nicolas Kiefer,Germany,1.0,2.0,32.0,52.0,16.0,32.0,7.0,20.0,2.0,7.0,8.0,6.0,26.0,8.0,16.0,2.0,2.0,9.0,23.0,52.0,14.0,42.0,37.0,94.0,True
2005,"ATP Masters Series Indian Wells, California, USA",2005-03-07,SU,Outdoor: Hard,Draw: 96,500,1.0,"$455,000",S,Guillermo Canas (ARG),14,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2005&r=6&p=F324,ATP Masters Series Indian Wells,S,73,Roger Federer,Roger Federer,Switzerland,7.0,2.0,34.0,56.0,22.0,34.0,13.0,22.0,1.0,2.0,8.0,15.0,29.0,12.0,23.0,5.0,10.0,8.0,35.0,56.0,27.0,52.0,62.0,108.0,Guillermo Canas,Argentina,2.0,2.0,29.0,52.0,14.0,29.0,11.0,23.0,5.0,10.0,8.0,12.0,34.0,9.0,22.0,1.0,2.0,8.0,25.0,52.0,21.0,56.0,46.0,108.0,True
2005,"ATP Masters Series Indian Wells, California, USA",2005-03-07,SU,Outdoor: Hard,Draw: 96,500,1.0,"$455,000",W,Lleyton Hewitt (AUS),2,"W 6-2, 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2005&r=7&p=F324,ATP Masters Series Indian Wells,F,114,Roger Federer,Roger Federer,Switzerland,14.0,3.0,48.0,84.0,39.0,48.0,21.0,36.0,6.0,7.0,14.0,16.0,46.0,25.0,48.0,5.0,15.0,14.0,60.0,84.0,41.0,94.0,101.0,178.0,Lleyton Hewitt,Australia,5.0,7.0,46.0,94.0,30.0,46.0,23.0,48.0,10.0,15.0,14.0,9.0,48.0,15.0,36.0,1.0,7.0,14.0,53.0,94.0,24.0,84.0,77.0,178.0,True
2005,"Dubai, U.A.E.",2005-02-21,CS,Outdoor: Hard,Draw: 32,300,1.0,"$187,500",R32,Ivo Minar (CZE),119,"W 6-7(5), 6-3, 7-6(5)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2005&r=3&p=F324,Dubai,R32,124,Roger Federer,Roger Federer,Switzerland,11.0,4.0,62.0,99.0,47.0,62.0,21.0,37.0,2.0,4.0,16.0,16.0,60.0,23.0,50.0,4.0,9.0,17.0,68.0,99.0,39.0,110.0,107.0,209.0,Ivo Minar,Czech Republic,6.0,1.0,60.0,110.0,44.0,60.0,27.0,50.0,5.0,9.0,17.0,15.0,62.0,16.0,37.0,2.0,4.0,16.0,71.0,110.0,31.0,99.0,102.0,209.0,True
2005,"Dubai, U.A.E.",2005-02-21,CS,Outdoor: Hard,Draw: 32,300,1.0,"$187,500",R16,Juan Carlos Ferrero (ESP),98,"W 4-6, 6-3, 7-6(6)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2005&r=4&p=F324,Dubai,R16,136,Roger Federer,Roger Federer,Switzerland,7.0,1.0,66.0,100.0,46.0,66.0,22.0,34.0,6.0,9.0,16.0,23.0,74.0,14.0,28.0,3.0,11.0,15.0,68.0,100.0,37.0,102.0,105.0,202.0,Juan Carlos Ferrero,Spain,1.0,3.0,74.0,102.0,51.0,74.0,14.0,28.0,8.0,11.0,15.0,20.0,66.0,12.0,34.0,3.0,9.0,16.0,65.0,102.0,32.0,100.0,97.0,202.0,True
2005,"Dubai, U.A.E.",2005-02-21,CS,Outdoor: Hard,Draw: 32,300,1.0,"$187,500",Q,Mikhail Youzhny (RUS),17,"W 6-3, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2005&r=5&p=F324,Dubai,Q,73,Roger Federer,Roger Federer,Switzerland,3.0,1.0,42.0,72.0,34.0,42.0,14.0,30.0,0.0,1.0,11.0,9.0,33.0,11.0,19.0,3.0,5.0,10.0,48.0,72.0,20.0,52.0,68.0,124.0,Mikhail Youzhny,Russian Federation,0.0,4.0,33.0,52.0,24.0,33.0,8.0,19.0,2.0,5.0,10.0,8.0,42.0,16.0,30.0,1.0,1.0,11.0,32.0,52.0,24.0,72.0,56.0,124.0,True
2005,"Dubai, U.A.E.",2005-02-21,CS,Outdoor: Hard,Draw: 32,300,1.0,"$187,500",S,Andre Agassi (USA),10,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2005&r=6&p=F324,Dubai,S,52,Roger Federer,Roger Federer,Switzerland,8.0,3.0,33.0,51.0,25.0,33.0,11.0,18.0,3.0,3.0,8.0,13.0,24.0,8.0,17.0,4.0,6.0,8.0,36.0,51.0,21.0,41.0,57.0,92.0,Andre Agassi,United States,2.0,1.0,24.0,41.0,11.0,24.0,9.0,17.0,2.0,6.0,8.0,8.0,33.0,7.0,18.0,0.0,3.0,8.0,20.0,41.0,15.0,51.0,35.0,92.0,True
2005,"Dubai, U.A.E.",2005-02-21,CS,Outdoor: Hard,Draw: 32,300,1.0,"$187,500",W,Ivan Ljubicic (CRO),14,"W 6-1, 6-7(6), 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2005&r=7&p=F324,Dubai,F,136,Roger Federer,Roger Federer,Switzerland,6.0,2.0,63.0,102.0,43.0,63.0,25.0,39.0,5.0,7.0,15.0,11.0,48.0,26.0,41.0,5.0,7.0,13.0,68.0,102.0,37.0,89.0,105.0,191.0,Ivan Ljubicic,Croatia,5.0,0.0,48.0,89.0,37.0,48.0,15.0,41.0,2.0,7.0,13.0,20.0,63.0,14.0,39.0,2.0,7.0,15.0,52.0,89.0,34.0,102.0,86.0,191.0,True
2005,"Rotterdam, The Netherlands",2005-02-14,CS,Indoor: Hard,Draw: 32,250,1.0,"$173,000",R32,Bohdan Ulihrach (CZE),112,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2005&r=3&p=F324,Rotterdam,R32,73,Roger Federer,Roger Federer,Switzerland,7.0,1.0,45.0,72.0,34.0,45.0,16.0,27.0,5.0,5.0,10.0,17.0,41.0,11.0,26.0,2.0,3.0,9.0,50.0,72.0,28.0,67.0,78.0,139.0,Bohdan Ulihrach,Czech Republic,1.0,2.0,41.0,67.0,24.0,41.0,15.0,26.0,1.0,3.0,9.0,11.0,45.0,11.0,27.0,0.0,5.0,10.0,39.0,67.0,22.0,72.0,61.0,139.0,True
2005,"Rotterdam, The Netherlands",2005-02-14,CS,Indoor: Hard,Draw: 32,250,1.0,"$173,000",R16,Stanislas Wawrinka (SUI),128,"W 6-1, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2005&r=4&p=F324,Rotterdam,R16,64,Roger Federer,Roger Federer,Switzerland,0.0,1.0,37.0,58.0,27.0,37.0,13.0,21.0,1.0,1.0,9.0,6.0,24.0,17.0,29.0,3.0,7.0,8.0,40.0,58.0,23.0,53.0,63.0,111.0,Stanislas Wawrinka,Switzerland,2.0,3.0,24.0,53.0,18.0,24.0,12.0,29.0,4.0,7.0,8.0,10.0,37.0,8.0,21.0,0.0,1.0,9.0,30.0,53.0,18.0,58.0,48.0,111.0,True
2005,"Rotterdam, The Netherlands",2005-02-14,CS,Indoor: Hard,Draw: 32,250,1.0,"$173,000",Q,Nikolay Davydenko (RUS),15,"W 7-5, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2005&r=5&p=F324,Rotterdam,Q,101,Roger Federer,Roger Federer,Switzerland,6.0,1.0,54.0,88.0,38.0,54.0,20.0,34.0,6.0,6.0,12.0,18.0,52.0,5.0,15.0,2.0,3.0,12.0,58.0,88.0,23.0,67.0,81.0,155.0,Nikolay Davydenko,Russian Federation,2.0,1.0,52.0,67.0,34.0,52.0,10.0,15.0,1.0,3.0,12.0,16.0,54.0,14.0,34.0,0.0,6.0,12.0,44.0,67.0,30.0,88.0,74.0,155.0,True
